"Name","BankName","EventName"
"Evo_Npc_Die","soundbanks/card_evolution_npc.bank","event:/Main/Card/Evolution/card_evolution_npc/card_evolution_npc_die"
"WildWest_arena_start","soundbanks/music_jingle_general.bank","event:/Main/Music/Jingle/music_jingle_general/music_jingle_general_wildwest_arena_start"
"Evo_Snowball_Deploy","soundbanks/card_evolution_snowball.bank","event:/Main/Card/Evolution/card_evolution_snowball/card_evolution_snowball_deploy"
"Evo_Snowball_Land","soundbanks/card_evolution_snowball.bank","event:/Main/Card/Evolution/card_evolution_snowball/card_evolution_snowball_land"
"Evo_Snowball_Hit","soundbanks/card_evolution_snowball.bank","event:/Main/Card/Evolution/card_evolution_snowball/card_evolution_snowball_hit"
"ClashRoyale_Christmas_arena_start","soundbanks/music_jingle_general.bank","event:/Main/Music/Jingle/music_jingle_general/music_jingle_general_christmas_arena_start"
"Tower_Chef_Atk","soundbanks/card_tower_chef.bank","event:/Main/Card/Tower/card_tower_chef/card_tower_chef_atk"
"Tower_Chef_Atk_Vo","soundbanks/card_tower_chef.bank","event:/Main/Card/Tower/card_tower_chef/card_tower_chef_atk_vo"
"Tower_Chef_Atk_Hit","soundbanks/card_tower_chef.bank","event:/Main/Card/Tower/card_tower_chef/card_tower_chef_atk_hit"
"Tower_Chef_Atk_HIt_MiniP","soundbanks/card_tower_chef.bank","event:/Main/Card/Tower/card_tower_chef/card_tower_chef_atk_hit_minip"
"Tower_Chef_Spatula_Atk","soundbanks/card_tower_chef.bank","event:/Main/Card/Tower/card_tower_chef/card_tower_chef_spatula_atk"
"Tower_Chef_Spatula_Atk_Hit","soundbanks/card_tower_chef.bank","event:/Main/Card/Tower/card_tower_chef/card_tower_chef_spatula_atk_hit"
"Rune_Giant_Atk","soundbanks/card_epic_rune_giant.bank","event:/Main/Card/Epic/card_epic_rune_giant/card_epic_rune_giant_atk"
"Rune_Giant_Buff_Trigger","soundbanks/card_epic_rune_giant.bank","event:/Main/Card/Epic/card_epic_rune_giant/card_epic_rune_giant_buff_trigger"
"Rune_Giant_Deploy","soundbanks/card_epic_rune_giant.bank","event:/Main/Card/Epic/card_epic_rune_giant/card_epic_rune_giant_deploy"
"Evo_Gob_Dart_Dep","soundbanks/card_evolution_dart_gob.bank","event:/Main/Card/Evolution/card_evolution_dart_gob/card_evolution_dart_gob_deploy"
"Evo_Dart_Gob_Atk","soundbanks/card_evolution_dart_gob.bank","event:/Main/Card/Evolution/card_evolution_dart_gob/card_evolution_dart_gob_atk"
"Evo_Dart_Gob_Poison","soundbanks/card_evolution_dart_gob.bank","event:/Main/Card/Evolution/card_evolution_dart_gob/card_evolution_dart_gob_poison"
"Rune_Giant_Atk_Hit","soundbanks/card_epic_rune_giant.bank","event:/Main/Card/Epic/card_epic_rune_giant/card_epic_rune_giant_atk_hit"
"Evo_Gob_Dart_Step","soundbanks/card_evolution_dart_gob.bank","event:/Main/Card/Evolution/card_evolution_dart_gob/card_evolution_dart_gob_step"
"Evo_Gob_Dart_Atk","soundbanks/card_evolution_dart_gob.bank","event:/Main/Card/Evolution/card_evolution_dart_gob/card_evolution_dart_gob_atk"
"Berserker_Atk_Sfx","soundbanks/card_common_berserker.bank","event:/Main/Card/Common/card_common_berserker/card_common_berserker_attack_sfx"
"Berserker_Atk_Vo","soundbanks/card_common_berserker.bank","event:/Main/Card/Common/card_common_berserker/card_common_berserker_attack_vo"
"Berserker_Dep_Sfx","soundbanks/card_common_berserker.bank","event:/Main/Card/Common/card_common_berserker/card_common_berserker_deploy_sfx"
"Berserker_Dep_Vo","soundbanks/card_common_berserker.bank","event:/Main/Card/Common/card_common_berserker/card_common_berserker_deploy_vo"
"Berserker_Steps_Sfx","soundbanks/card_common_berserker.bank","event:/Main/Card/Common/card_common_berserker/card_common_berserker_steps_sfx"
"Berserker_Die_Vo","soundbanks/card_common_berserker.bank","event:/Main/Card/Common/card_common_berserker/card_common_berserker_die_vo"
"Evo_Lumberjack_Dep_Sfx","soundbanks/card_evolution_lumberjack.bank","event:/Main/Card/Evolution/card_evolution_lumberjack/card_evolution_lumberjack_deploy_sfx"
"Evo_Lumberjack_Dep_Vo","soundbanks/card_evolution_lumberjack.bank","event:/Main/Card/Evolution/card_evolution_lumberjack/card_evolution_lumberjack_deploy_vo"
"Evo_Lumberjack_Reborn_Atk","soundbanks/card_evolution_lumberjack.bank","event:/Main/Card/Evolution/card_evolution_lumberjack/card_evolution_lumberjack_reborn_attack_sfx"
"Evo_Lumberjack_Reborn_End","soundbanks/card_evolution_lumberjack.bank","event:/Main/Card/Evolution/card_evolution_lumberjack/card_evolution_lumberjack_reborn_end_sfx"
"Evo_Lumberjack_Reborn_Sfx","soundbanks/card_evolution_lumberjack.bank","event:/Main/Card/Evolution/card_evolution_lumberjack/card_evolution_lumberjack_reborn_sfx"
"Evo_Lumberjack_Reborn_Vo","soundbanks/card_evolution_lumberjack.bank","event:/Main/Card/Evolution/card_evolution_lumberjack/card_evolution_lumberjack_reborn_vo"
"Evo_Hunter_Dep_SFX","soundbanks/card_evolution_hunter.bank","event:/Main/Card/Evolution/card_evolution_hunter/card_evolution_hunter_deploy_sfx"
"Evo_Hunter_Dep_VO","soundbanks/card_evolution_hunter.bank","event:/Main/Card/Evolution/card_evolution_hunter/card_evolution_hunter_deploy_vo"
"Evo_Hunter_Snare_Net_Shot_SFX","soundbanks/card_evolution_hunter.bank","event:/Main/Card/Evolution/card_evolution_hunter/card_evolution_hunter_snare_net_shot_sfx"
"Evo_Hunter_Snare_Net_Hit_SFX","soundbanks/card_evolution_hunter.bank","event:/Main/Card/Evolution/card_evolution_hunter/card_evolution_hunter_snare_net_hit_sfx"
"Evo_Hunter_Snare_Net_Shot_VO","soundbanks/card_evolution_hunter.bank","event:/Main/Card/Evolution/card_evolution_hunter/card_evolution_hunter_snare_net_shot_vo"
"Evo_Executioner_Deploy_SFX","soundbanks/card_evolution_executioner.bank","event:/Main/Card/Evolution/card_evolution_executioner/card_evolution_executioner_deploy_sfx"
"Evo_Executioner_Deploy_VO","soundbanks/card_evolution_executioner.bank","event:/Main/Card/Evolution/card_evolution_executioner/card_evolution_executioner_deploy_vo"
"Evo_Executioner_Attack_SFX_Cast","soundbanks/card_evolution_executioner.bank","event:/Main/Card/Evolution/card_evolution_executioner/card_evolution_executioner_attack_sfx_cast"
"Evo_Executioner_Attack_SFX_End","soundbanks/card_evolution_executioner.bank","event:/Main/Card/Evolution/card_evolution_executioner/card_evolution_executioner_attack_sfx_end"
"Evo_Executioner_Attack_SFX_Hit","soundbanks/card_evolution_executioner.bank","event:/Main/Card/Evolution/card_evolution_executioner/card_evolution_executioner_attack_sfx_hit"
"Evo_Executioner_Attack_VO","soundbanks/card_evolution_executioner.bank","event:/Main/Card/Evolution/card_evolution_executioner/card_evolution_executioner_attack_vo"
"Boss_Bandit_Deploy_SFX","soundbanks/card_champion_boss_bandit.bank","event:/Main/Card/Champion/card_champion_boss_bandit/card_champion_boss_bandit_deploy_sfx"
"Boss_Bandit_Attack_SFX","soundbanks/card_champion_boss_bandit.bank","event:/Main/Card/Champion/card_champion_boss_bandit/card_champion_boss_bandit_atk_sfx"
"Boss_Bandit_Skill_SFX_Cast","soundbanks/card_champion_boss_bandit.bank","event:/Main/Card/Champion/card_champion_boss_bandit/card_champion_boss_bandit_skill_sfx_cast"
"Boss_Bandit_Skill_SFX_Dash","soundbanks/card_champion_boss_bandit.bank","event:/Main/Card/Champion/card_champion_boss_bandit/card_champion_boss_bandit_skill_sfx_dash"
"Boss_Bandit_Skill_SFX_Hit","soundbanks/card_champion_boss_bandit.bank","event:/Main/Card/Champion/card_champion_boss_bandit/card_champion_boss_bandit_skill_sfx_hit"
"Boss_Bandit_Skill2_SFX_Cast","soundbanks/card_champion_boss_bandit.bank","event:/Main/Card/Champion/card_champion_boss_bandit/card_champion_boss_bandit_skill2_sfx_cast"
"Boss_Bandit_Skill2_SFX_Dash","soundbanks/card_champion_boss_bandit.bank","event:/Main/Card/Champion/card_champion_boss_bandit/card_champion_boss_bandit_skill2_sfx_dash"
"Boss_Bandit_Step_SFX","soundbanks/card_champion_boss_bandit.bank","event:/Main/Card/Champion/card_champion_boss_bandit/card_champion_boss_bandit_step_sfx"
"Boss_Bandit_Skill_Buff_SFX","soundbanks/card_champion_boss_bandit.bank","event:/Main/Card/Champion/card_champion_boss_bandit/card_champion_boss_bandit_skill_buff"
"Boss_Bandit_Die_SFX","soundbanks/card_champion_boss_bandit.bank","event:/Main/Card/Champion/card_champion_boss_bandit/card_champion_boss_bandit_die_sfx"
"Boss_Bandit_Attack_VO","soundbanks/card_champion_boss_bandit.bank","event:/Main/Card/Champion/card_champion_boss_bandit/card_champion_boss_bandit_atk_vo"
"Boss_Bandit_Deploy_VO","soundbanks/card_champion_boss_bandit.bank","event:/Main/Card/Champion/card_champion_boss_bandit/card_champion_boss_bandit_deploy_vo"
"Boss_Bandit_Bond_VO_01","soundbanks/card_champion_boss_bandit.bank","event:/Main/Card/Champion/card_champion_boss_bandit/card_champion_boss_bandit_bond_vo_01"
"Boss_Bandit_Bond_VO_02","soundbanks/card_champion_boss_bandit.bank","event:/Main/Card/Champion/card_champion_boss_bandit/card_champion_boss_bandit_bond_vo_02"
"Boss_Bandit_Bond_VO_03","soundbanks/card_champion_boss_bandit.bank","event:/Main/Card/Champion/card_champion_boss_bandit/card_champion_boss_bandit_bond_vo_03"
"Boss_Bandit_Bond_VO_04","soundbanks/card_champion_boss_bandit.bank","event:/Main/Card/Champion/card_champion_boss_bandit/card_champion_boss_bandit_bond_vo_04"
"Boss_Bandit_Bond_VO_05","soundbanks/card_champion_boss_bandit.bank","event:/Main/Card/Champion/card_champion_boss_bandit/card_champion_boss_bandit_bond_vo_05"
"Boss_Bandit_Bond_VO_06","soundbanks/card_champion_boss_bandit.bank","event:/Main/Card/Champion/card_champion_boss_bandit/card_champion_boss_bandit_bond_vo_06"
"Boss_Bandit_Bond_VO_07","soundbanks/card_champion_boss_bandit.bank","event:/Main/Card/Champion/card_champion_boss_bandit/card_champion_boss_bandit_bond_vo_07"
"Boss_Bandit_Dash_VO","soundbanks/card_champion_boss_bandit.bank","event:/Main/Card/Champion/card_champion_boss_bandit/card_champion_boss_bandit_dash_vo"
"Boss_Bandit_Die_VO","soundbanks/card_champion_boss_bandit.bank","event:/Main/Card/Champion/card_champion_boss_bandit/card_champion_boss_bandit_die_vo"
"Boss_Bandit_Idle_VO","soundbanks/card_champion_boss_bandit.bank","event:/Main/Card/Champion/card_champion_boss_bandit/card_champion_boss_bandit_idle_vo"
"Boss_Bandit_Skill_VO","soundbanks/card_champion_boss_bandit.bank","event:/Main/Card/Champion/card_champion_boss_bandit/card_champion_boss_bandit_skill_vo"
"UI_Menu_General_Win_Streak","soundbanks/ui_menu_general.bank","event:/Main/UI/Menu/ui_menu_general/ui_menu_general_win_streak"
"EVO_Witch_Deploy","soundbanks/card_evolution_witch.bank","event:/Main/Card/Evolution/card_evolution_witch/card_evolution_witch_deploy"
"EVO_Witch_Skill","soundbanks/card_evolution_witch.bank","event:/Main/Card/Evolution/card_evolution_witch/card_evolution_witch_skill"
"EVO_Witch_Step","soundbanks/card_evolution_witch.bank","event:/Main/Card/Evolution/card_evolution_witch/card_evolution_witch_step"
"EVO_Witch_Healing","soundbanks/card_evolution_witch.bank","event:/Main/Card/Evolution/card_evolution_witch/card_evolution_witch_healing"
"EVO_Witch_Attack","soundbanks/card_evolution_witch.bank","event:/Main/Card/Evolution/card_evolution_witch/card_evolution_witch_attack"
"EVO_Witch_Attack_Hit","soundbanks/card_evolution_witch.bank","event:/Main/Card/Evolution/card_evolution_witch/card_evolution_witch_attack_hit"
"Goblin_Hut_Activated_SFX","soundbanks/card_rare_goblin_hut.bank","event:/Main/Card/Rare/card_rare_goblin_hut/card_rare_goblin_hut_activated"
"Goblin_Hut_Deploy2","soundbanks/card_rare_goblin_hut.bank","event:/Main/Card/Rare/card_rare_goblin_hut/card_rare_goblin_hut_deploy2"
"Goblin_Hut_Sleep","soundbanks/card_rare_goblin_hut.bank","event:/Main/Card/Rare/card_rare_goblin_hut/card_rare_goblin_hut_sleep"
"Goblin_Hut_Die2","soundbanks/card_rare_goblin_hut.bank","event:/Main/Card/Rare/card_rare_goblin_hut/card_rare_goblin_hut_die2"
"Inferno_Dragon_Attack_Phase1","soundbanks/card_evolution_inferno_dragon.bank","event:/Main/Card/Evolution/card_evolution_inferno_dragon/card_evolution_inferno_dragon_atk_phase1"
"Inferno_Dragon_Attack_Phase2","soundbanks/card_evolution_inferno_dragon.bank","event:/Main/Card/Evolution/card_evolution_inferno_dragon/card_evolution_inferno_dragon_atk_phase2"
"Inferno_Dragon_Attack_Phase3","soundbanks/card_evolution_inferno_dragon.bank","event:/Main/Card/Evolution/card_evolution_inferno_dragon/card_evolution_inferno_dragon_atk_phase3"
"Inferno_Dragon_Charge_Phase1","soundbanks/card_evolution_inferno_dragon.bank","event:/Main/Card/Evolution/card_evolution_inferno_dragon/card_evolution_inferno_dragon_charge_phase1"
"Inferno_Dragon_Charge_Phase2","soundbanks/card_evolution_inferno_dragon.bank","event:/Main/Card/Evolution/card_evolution_inferno_dragon/card_evolution_inferno_dragon_charge_phase2"
"Inferno_Dragon_Charge_Phase3","soundbanks/card_evolution_inferno_dragon.bank","event:/Main/Card/Evolution/card_evolution_inferno_dragon/card_evolution_inferno_dragon_charge_phase3"
"Inferno_Dragon_Step","soundbanks/card_evolution_inferno_dragon.bank","event:/Main/Card/Evolution/card_evolution_inferno_dragon/card_evolution_inferno_dragon_step"
"Inferno_Dragon_Deploy","soundbanks/card_evolution_inferno_dragon.bank","event:/Main/Card/Evolution/card_evolution_inferno_dragon/card_evolution_inferno_dragon_deploy"
"Inferno_Dragon_Charge_End","soundbanks/card_evolution_inferno_dragon.bank","event:/Main/Card/Evolution/card_evolution_inferno_dragon/card_evolution_inferno_dragon_charge_end"
"Spirit_Empress_3elixir_Attack","soundbanks/card_legendary_spirit_empress.bank","event:/Main/Card/Legendary/card_legendary_spirit_empress/card_legendary_spirit_empress_3elixir_atk"
"Spirit_Empress_3elixir_Move","soundbanks/card_legendary_spirit_empress.bank","event:/Main/Card/Legendary/card_legendary_spirit_empress/card_legendary_spirit_empress_3elixir_move"
"Spirit_Empress_6elixir_Attack_Cast","soundbanks/card_legendary_spirit_empress.bank","event:/Main/Card/Legendary/card_legendary_spirit_empress/card_legendary_spirit_empress_6elixir_atk_cast"
"Spirit_Empress_6elixir_Attack_Hit","soundbanks/card_legendary_spirit_empress.bank","event:/Main/Card/Legendary/card_legendary_spirit_empress/card_legendary_spirit_empress_6elixir_atk_hit"
"Spirit_Empress_Attack_VO","soundbanks/card_legendary_spirit_empress.bank","event:/Main/Card/Legendary/card_legendary_spirit_empress/card_legendary_spirit_empress_atk_vo"
"Spirit_Empress_6elixir_Move","soundbanks/card_legendary_spirit_empress.bank","event:/Main/Card/Legendary/card_legendary_spirit_empress/card_legendary_spirit_empress_6elixir_move"
"Spirit_Empress_3elixir_Deploy","soundbanks/card_legendary_spirit_empress.bank","event:/Main/Card/Legendary/card_legendary_spirit_empress/card_legendary_spirit_empress_3elixir_deploy"
"Spirit_Empress_3elixir_Deploy_VO","soundbanks/card_legendary_spirit_empress.bank","event:/Main/Card/Legendary/card_legendary_spirit_empress/card_legendary_spirit_empress_3elixir_deploy_vo"
"Spirit_Empress_6elixir_Deploy","soundbanks/card_legendary_spirit_empress.bank","event:/Main/Card/Legendary/card_legendary_spirit_empress/card_legendary_spirit_empress_6elixir_deploy"
"Spirit_Empress_6elixir_Deploy_VO","soundbanks/card_legendary_spirit_empress.bank","event:/Main/Card/Legendary/card_legendary_spirit_empress/card_legendary_spirit_empress_6elixir_deploy_vo"
"Evo_Skeleton_Barrel_Deploy","soundbanks/card_evolution_skeleton_barrel.bank","event:/Main/Card/Evolution/card_evolution_skeleton_barrel/card_evolution_skeleton_barrel_deploy"
"Evo_Skeleton_Barrel_Hit","soundbanks/card_evolution_skeleton_barrel.bank","event:/Main/Card/Evolution/card_evolution_skeleton_barrel/card_evolution_skeleton_barrel_hit"
"Furnace_Attack_Cast","soundbanks/card_rare_furnace.bank","event:/Main/Card/Rare/card_rare_furnace/card_rare_furnace_atk_cast"
"Furnace_Attack_Hit","soundbanks/card_rare_furnace.bank","event:/Main/Card/Rare/card_rare_furnace/card_rare_furnace_atk_hit"
"Furnace_Deploy","soundbanks/card_rare_furnace.bank","event:/Main/Card/Rare/card_rare_furnace/card_rare_furnace_deploy"
"Furnace_Fire_Spirit_Spawn","soundbanks/card_rare_furnace.bank","event:/Main/Card/Rare/card_rare_furnace/card_rare_furnace_fire_spirit_spawn"
"Furnace_Move","soundbanks/card_rare_furnace.bank","event:/Main/Card/Rare/card_rare_furnace/card_rare_furnace_steps"
"Evo_Furnace_Deploy","soundbanks/card_evolution_furnace.bank","event:/Main/Card/Evolution/card_evolution_furnace/card_evolution_furnace_deploy"
"Evo_Furnace_Fire_Spirit_Spawn","soundbanks/card_evolution_furnace.bank","event:/Main/Card/Evolution/card_evolution_furnace/card_evolution_furnace_fire_spirit_spawn"
"Evo_Furnace_Attack_Cast","soundbanks/card_evolution_furnace.bank","event:/Main/Card/Evolution/card_evolution_furnace/card_evolution_furnace_atk_cast"
"Vine_Spell_Cast","soundbanks/card_epic_vines.bank","event:/Main/Card/Epic/card_epic_vines/card_epic_vines_cast"
"Vine_Spell_End","soundbanks/card_epic_vines.bank","event:/Main/Card/Epic/card_epic_vines/card_epic_vines_end"
"Vine_Spell_Hit","soundbanks/card_epic_vines.bank","event:/Main/Card/Epic/card_epic_vines/card_epic_vines_hit"
"Baby_Dragon_Deploy","soundbanks/card_evolution_baby_dragon.bank","event:/Main/Card/Evolution/card_evolution_baby_dragon/card_evolution_baby_dragon_deploy"
"Baby_Dragon_Attack_Cast","soundbanks/card_evolution_baby_dragon.bank","event:/Main/Card/Evolution/card_evolution_baby_dragon/card_evolution_baby_dragon_atk_cast"
"Baby_Dragon_Attack_Hit","soundbanks/card_evolution_baby_dragon.bank","event:/Main/Card/Evolution/card_evolution_baby_dragon/card_evolution_baby_dragon_atk_hit"
"Baby_Dragon_Skill_Loop","soundbanks/card_evolution_baby_dragon.bank","event:/Main/Card/Evolution/card_evolution_baby_dragon/card_evolution_baby_dragon_atk_skill_loop"
"Baby_Dragon_Steps","soundbanks/card_evolution_baby_dragon.bank","event:/Main/Card/Evolution/card_evolution_baby_dragon/card_evolution_baby_dragon_steps"
"Vine_Spell_Debuff_Hit","soundbanks/card_epic_vines.bank","event:/Main/Card/Epic/card_epic_vines/card_epic_vines_debuff_hit"
